survey,survey_year,species_code,sex,age,agepop,mean_length,standard_deviation
GOA,2001,30420,1,11,11388092.209733892,360.90061739000384,15.75615106419284
GOA,2001,30420,1,12,9349658.595901517,361.45161219062476,10.4945059142969
GOA,2001,30420,1,13,18632576.23341442,368.38552400398163,14.90665576562853
GOA,2001,30420,1,14,10653949.401061477,373.2933331987674,14.94425915477572
GOA,2001,30420,1,15,12342153.296299573,375.05296354630224,18.17491618094841
GOA,2001,30420,1,16,4374929.978921568,380.1398842208944,18.133886182118182
GOA,2001,30420,1,17,10071172.06003612,374.54054647088793,16.3489927603677
GOA,2001,30420,1,18,11610557.535036119,380.28026135363336,22.138678032685835
GOA,2001,30420,1,19,5035186.1200980395,374.4627444421282,11.912081979714193
GOA,2001,30420,1,20,8026221.004772961,387.78730407417555,15.375360285558564
GOA,2001,30420,1,21,7355216.095949432,381.2767739123088,9.869537656459174
GOA,2001,30420,1,22,1937037.2,402.6451861636937,4.410765443358152
GOA,2001,30420,1,23,4314935.546929824,374.26440131798165,24.615895297816568
GOA,2001,30420,1,24,5586411.077058029,392.91115869886784,25.884843823667197
GOA,2001,30420,1,25,5059427.849509804,390.7204543076128,10.457385615541018
GOA,2001,30420,1,26,6593695.3,384.4326309204289,19.41676507128839
GOA,2001,30420,1,27,3185394.213596491,382.9481274219114,14.832110212253724
GOA,2001,30420,1,28,1037479.7083333333,390,0
GOA,2001,30420,1,29,6978364.008333334,407.39851057568967,13.51410608981973
GOA,2001,30420,1,30,4097666.613596491,385.4939979636222,13.195392413964445
GOA,2001,30420,1,31,5018738.5672619045,395.98819658367927,26.508668117511952
GOA,2001,30420,1,32,1424654.8,400,0
GOA,2001,30420,1,33,4828111.882843137,395.2191631427971,16.75831810542529
GOA,2001,30420,1,34,1193338.8333333333,420,0
GOA,2001,30420,1,35,4151720.8411764707,402.4227135111571,23.330428977743782
GOA,2001,30420,1,40,1037479.7083333333,390,0
GOA,2001,30420,1,41,2084910.9411764706,380,0
GOA,2001,30420,1,60,1635532.1052631577,370,0
GOA,2001,30420,1,-9,208461489,368.16244951603505,37.695253946777775
GOA,2001,30420,2,2,51701.5,162.20834985445296,15.84159694700249
GOA,2001,30420,2,3,495615.7,173.87213722244877,19.07870035592644
GOA,2001,30420,2,4,382242.6,180,0
GOA,2001,30420,2,5,1444350.125,232.86782368644862,30.134025459913044
GOA,2001,30420,2,6,2020300.5736263737,269.71178165001606,26.90697498394575
GOA,2001,30420,2,7,9442168.353142446,312.10479659402614,31.423294136843495
GOA,2001,30420,2,8,3192295.5628753603,322.77346515736053,14.093305023693276
GOA,2001,30420,2,9,12178752.127441186,345.621794530832,16.386969345079745
GOA,2001,30420,2,10,17447614.600326143,347.6868234107876,16.303271016235065
GOA,2001,30420,2,11,15553275.447351668,360.39240648331713,15.016404913182772
GOA,2001,30420,2,12,8391182.402979374,369.89761937582557,11.938508021865962
GOA,2001,30420,2,13,9304151.51082251,375.9340723376913,17.178916744441498
GOA,2001,30420,2,14,11116250.30952381,378.50234460376976,14.283992796867356
GOA,2001,30420,2,15,10016239.392857142,377.5645201785046,15.818465511201502
GOA,2001,30420,2,16,19630628.248917747,381.5472932141366,16.372682309891694
GOA,2001,30420,2,17,9750006.397727273,407.8528001385472,24.10969778352955
GOA,2001,30420,2,18,14279364.44047619,393.64784938786784,12.85569859756986
GOA,2001,30420,2,19,7765655.089285715,397.49420114348044,16.414389327077693
GOA,2001,30420,2,20,1824407.9444444443,416.5608645093783,12.40084642961582
GOA,2001,30420,2,22,3217279.714285714,390,0
GOA,2001,30420,2,23,7514072.613095238,408.1464673254727,22.56982405052094
GOA,2001,30420,2,24,14365147.404761903,397.60035465865167,13.85588980990027
GOA,2001,30420,2,25,7730605.579365078,403.8146020189554,16.116508537910956
GOA,2001,30420,2,26,12288350.818744164,402.03510247598,23.127508065619384
GOA,2001,30420,2,27,2258894.6666666665,417.3795074405122,9.650544997338889
GOA,2001,30420,2,28,2975128.083333333,369.727019595823,14.235704609914277
GOA,2001,30420,2,29,3780754.944444444,397.6424900970322,20.19837716175525
GOA,2001,30420,2,30,5093819.224206349,405.21541211003483,27.549802911970822
GOA,2001,30420,2,31,1073883.8366013071,377.1539047501194,48.32160838414848
GOA,2003,30420,1,3,29789,190,0
GOA,2003,30420,1,4,30485,205.0414958176152,4.999827806747279
GOA,2003,30420,1,5,1822428.5777777778,253.58298595600502,13.690751732315166
GOA,2003,30420,1,6,767441.6222222223,269.2337808799818,12.992872277024833
GOA,2003,30420,1,7,415536.9166666666,302.0335397396501,30.638191467484788
GOA,2003,30420,1,8,3899327.286904762,331.2021722687129,18.697794860394392
GOA,2003,30420,1,9,4068937.8928571427,347.7560007813318,19.17193249810973
GOA,2003,30420,1,10,2089202.619047619,337.87261385096684,25.454750186160727
GOA,2003,30420,1,11,800798.65,359.9917576034875,19.674216734844894
GOA,2003,30420,1,12,332964.6666666666,350,0
GOA,2003,30420,1,13,1026674.4583333334,369.52183358024024,19.939420777373368
GOA,2003,30420,1,14,2157529.807142857,390.167260261622,12.114931386938098
GOA,2003,30420,1,15,332964.6666666666,350,0
GOA,2003,30420,1,16,2109205.4916666667,379.3872100947774,26.35919285136193
GOA,2003,30420,1,19,1847965.0952380951,396.3018740794089,25.57037453017166
GOA,2003,30420,1,20,1127591.9916666667,368.09043599170053,31.624120143096274
GOA,2003,30420,1,21,931079,363.2581284724497,19.73283048265032
GOA,2003,30420,1,23,832141,420,0
GOA,2003,30420,1,25,617516.3428571429,379.0161676230014,42.76151359767286
GOA,2003,30420,1,26,417561.5,400,0
GOA,2003,30420,1,27,861890.5333333333,377.78157172009,33.820128526543336
GOA,2003,30420,1,28,691516.1666666666,355.18500531561443,4.996576131031874
GOA,2003,30420,1,29,2263417.6785714286,385.51872811809005,15.091611904955949
GOA,2003,30420,1,30,1224238.3035714286,385.5778309384647,4.9664989083462014
GOA,2003,30420,1,33,1904866.1785714286,390.32209874210696,11.17939845897131
GOA,2003,30420,1,34,776113,381.52065485309487,19.942106428803914
GOA,2003,30420,1,35,958940.375,388.7088104930403,9.916291124060123
GOA,2003,30420,1,36,541378.875,380,0
GOA,2003,30420,1,37,1224238.3035714286,385.5778309384647,4.9664989083462014
GOA,2003,30420,1,-9,1006477,415.21614502864946,66.56515183281994
GOA,2003,30420,2,3,17491.25,210,0
GOA,2003,30420,2,4,83626.5,225.2645991402247,29.62390890306738
GOA,2003,30420,2,5,894793,240.61981281331734,19.29898314212709
GOA,2003,30420,2,6,873936.0833333334,272.92845786872476,10.64395254834154
GOA,2003,30420,2,7,713827.4166666666,287.73474307340166,18.339715458630735
GOA,2003,30420,2,8,3639509.528138528,325.33092752337836,11.65424060916256
GOA,2003,30420,2,9,5806949.295454545,344.26225246153695,21.59562924532514
GOA,2003,30420,2,10,2326337.7435064935,344.40057509153456,12.515184884631807
GOA,2003,30420,2,11,2018504.7666666668,385.6965848466413,23.62045208341314
GOA,2003,30420,2,12,1947520.0714285714,366.6144049643208,20.090856352440436
GOA,2003,30420,2,13,641911.5,370,0
GOA,2003,30420,2,14,1862467.7928571429,404.0253193486671,15.486186712576824
GOA,2003,30420,2,15,2271737.742857143,393.3458987928197,8.250745147933175
GOA,2003,30420,2,16,1235789.0649350649,388.83198366198707,34.17864892351117
GOA,2003,30420,2,18,1376538.5649350649,390.7100727087719,58.12734167505203
GOA,2003,30420,2,19,470935,390,0
GOA,2003,30420,2,20,3652904.8357142857,443.3238659885546,16.414076557120307
GOA,2003,30420,2,22,1606520.8214285714,419.8747484109571,19.5577638032081
GOA,2003,30420,2,24,514194.5,440,0
GOA,2003,30420,2,25,439244.2857142857,430,0
GOA,2003,30420,2,26,1559449.2000000002,402.72943677806234,11.7360692318452
GOA,2003,30420,2,27,1479946.5714285714,394.83986970185987,22.842323706769307
GOA,2003,30420,2,28,3524036.0292207794,378.07660651073303,22.75993945850329
GOA,2003,30420,2,29,439244.2857142857,430,0
GOA,2003,30420,2,33,1342116.65,413.3401597394683,4.716453149295281
GOA,2003,30420,2,37,257443.625,350,0
GOA,2003,30420,2,39,257443.625,350,0
GOA,2003,30420,2,40,893828.25,410,0
GOA,2003,30420,2,-9,936600,469.4939995729233,33.88125998566977
GOA,2005,30420,1,3,18638,160,0
GOA,2005,30420,1,4,333605.75,216.8103367522892,27.755558866023108
GOA,2005,30420,1,5,276967.81666666665,266.9228765387844,15.800922468817353
GOA,2005,30420,1,6,787824.3904761905,272.13793052091944,33.61281930277874
GOA,2005,30420,1,7,1086096.5506493507,300.90892433442065,21.221979699240293
GOA,2005,30420,1,8,2404117.544155844,316.4842787477661,15.493781865227165
GOA,2005,30420,1,9,6085668.675324676,338.2857516934698,17.59858981098628
GOA,2005,30420,1,10,14076588.491491841,358.0844590194912,16.33910366613747
GOA,2005,30420,1,11,11810473.38846154,365.6262441660398,15.118322020709241
GOA,2005,30420,1,12,8569594.018181818,380.4568641059057,15.436754248222115
GOA,2005,30420,1,13,2095934.9166666665,390,0
GOA,2005,30420,1,14,1900289,370,0
GOA,2005,30420,1,15,174652.81818181818,320,0
GOA,2005,30420,1,16,3046079.4166666665,383.76152509483984,9.265577637733971
GOA,2005,30420,1,17,7709696.199999999,393.80051421481437,16.641018791342876
GOA,2005,30420,1,18,6785535,395.2067111632809,12.81725804860215
GOA,2005,30420,1,19,561457.7000000001,350,0
GOA,2005,30420,1,20,7843790.587645688,389.45816161667,25.578698722708314
GOA,2005,30420,1,21,11191254.745726496,391.1009631942615,16.109701502966608
GOA,2005,30420,1,22,1846823.6363636365,410,0
GOA,2005,30420,1,23,2095934.9166666665,390,0
GOA,2005,30420,1,24,2095934.9166666665,390,0
GOA,2005,30420,1,25,3942758.5530303027,399.3681802297745,9.980020229334764
GOA,2005,30420,1,26,5920772.136363637,403.1192276848842,4.632784853485299
GOA,2005,30420,1,28,5339493.494949495,416.1648027992879,9.235326871947501
GOA,2005,30420,1,29,10054119.469696969,405.794835212164,14.355345387449947
GOA,2005,30420,1,30,7132266.80050505,409.7198730314413,19.394348978139313
GOA,2005,30420,1,31,5000201.944444444,415.33546311768407,23.66213199441343
GOA,2005,30420,1,32,4674456.048756799,405.3905336541541,24.265613874005833
GOA,2005,30420,1,33,1917682.8846153845,364.9546486941222,4.999794321671973
GOA,2005,30420,1,34,8790244.30128205,394.25691203934053,18.29962558623407
GOA,2005,30420,1,35,2847065.1363636367,420.5397114441597,14.321516190635252
GOA,2005,30420,1,36,2897264.944444444,422.8403446936708,4.509533119722839
GOA,2005,30420,1,37,1037170.9166666666,420,0
GOA,2005,30420,1,39,822923.111111111,430,0
GOA,2005,30420,1,44,2810238.5277777775,406.02325265252546,26.061199254228818
GOA,2005,30420,1,45,3987360.25,402.88544908878,24.647500173928407
GOA,2005,30420,1,-9,360978,415.7178553817684,116.8495566157733
GOA,2005,30420,2,3,36051.5,161.5967435474252,8.79133592891419
GOA,2005,30420,2,4,101123,204.7298834093134,10.956318188770013
GOA,2005,30420,2,5,285054.9166666667,250.6564992301191,23.52687625914266
GOA,2005,30420,2,6,4938275.21969697,287.7034787122775,8.839626207038586
GOA,2005,30420,2,7,13689995.494949495,293.30272986292255,7.542708509805617
GOA,2005,30420,2,8,18307868.494949497,303.5781742522177,18.652078718570444
GOA,2005,30420,2,9,12527310.568181818,316.0343789055862,28.726604492423476
GOA,2005,30420,2,10,10296822.679292928,346.1995092111112,16.414784330683727
GOA,2005,30420,2,11,6761200.376262626,366.2081913560334,36.677075944531396
GOA,2005,30420,2,12,4704627.77056277,369.3893074877554,15.064282964648605
GOA,2005,30420,2,13,2315125.4523809524,371.41415081599655,22.453615420607093
GOA,2005,30420,2,14,6430463.154761905,381.7831925588638,8.853760513314386
GOA,2005,30420,2,15,4562759.174242424,385.0593774904719,29.452244761002298
GOA,2005,30420,2,16,4808541.712287713,408.51263368086484,11.819026129132396
GOA,2005,30420,2,17,5097966.939560439,397.49882424310493,34.342868173745345
GOA,2005,30420,2,18,5419423.8,404.8188635847228,30.54137453442209
GOA,2005,30420,2,19,2664534.6,440,0
GOA,2005,30420,2,20,7603093.731984681,406.1566519794883,24.66132823087299
GOA,2005,30420,2,21,7317439.240675991,401.3203559747384,18.655683792033074
GOA,2005,30420,2,22,5570826.929070929,399.87951794520444,16.76855637901779
GOA,2005,30420,2,23,2873683.2857142854,384.37220862841883,4.960431230622552
GOA,2005,30420,2,24,2556448.062937063,397.451293523726,18.560124590727007
GOA,2005,30420,2,25,4524719.147252748,407.52364468047176,16.73848915806584
GOA,2005,30420,2,26,4140375,405.87031850979685,40.56192752699809
GOA,2005,30420,2,27,8645823.181818182,429.6657193639115,21.679892988146516
GOA,2005,30420,2,28,9567861.699300699,425.3597988843512,10.82782794823643
GOA,2005,30420,2,29,4222035.553846154,426.0189243168236,15.393680751718891
GOA,2005,30420,2,30,8163050.81998002,416.3944914161064,17.432391340724937
GOA,2005,30420,2,31,4218092,436.31691911888123,4.823455611313549
GOA,2005,30420,2,32,11189568.954761904,423.8875692203166,26.315877483943083
GOA,2005,30420,2,33,5361434.061538462,416.6103141394311,32.1893575313375
GOA,2005,30420,2,34,9736264.74965035,416.744900964085,17.20314163284248
GOA,2005,30420,2,35,8005808.285714285,419.2335898696978,26.817226137728174
GOA,2005,30420,2,36,6697739.784615384,406.958574608565,12.662364616214195
GOA,2005,30420,2,37,3508890.307692308,410,0
GOA,2005,30420,2,38,2041557.153846154,417.03169145813774,17.38217156009136
GOA,2005,30420,2,39,3508890.307692308,410,0
GOA,2005,30420,2,40,4460805.2727272725,417.221295429374,34.03690201750526
GOA,2005,30420,2,41,1754445.153846154,410,0
GOA,2005,30420,2,43,1617249,380,0
GOA,2005,30420,2,44,2467590.4,437.40830406861693,9.658318290429051
GOA,2005,30420,2,49,1714727.4615384617,400,0
GOA,2005,30420,2,50,287112,460,0
GOA,2005,30420,2,52,1617249,380,0
GOA,2005,30420,2,67,2664534.6,440,0
GOA,2005,30420,2,-9,24362,230,0
GOA,2007,30420,1,5,161883.66666666666,250,0
GOA,2007,30420,1,6,1153305.5333333332,264.73508581102794,11.170944805783806
GOA,2007,30420,1,7,647642.1,312.17324300978373,13.133856392338142
GOA,2007,30420,1,8,5134779.711842105,324.3937751571029,21.274642150655854
GOA,2007,30420,1,9,14650893.895055821,342.29931487890565,13.880968907470436
GOA,2007,30420,1,10,8448588.701042378,352.54646255211026,17.271294220050663
GOA,2007,30420,1,11,10233911.72277284,353.66937747747295,14.634919262633074
GOA,2007,30420,1,12,8085730.014369889,367.91532270154056,13.031593753191459
GOA,2007,30420,1,13,14496886.547378547,372.5331545630811,15.758134977842365
GOA,2007,30420,1,14,5192020.732744108,369.446027674442,18.87097197964188
GOA,2007,30420,1,15,2973171.8994107745,379.4264148352441,12.732283805174891
GOA,2007,30420,1,16,5483555.396621896,391.43919650368457,8.168924515883964
GOA,2007,30420,1,17,2455768.988247863,399.55432612408947,20.096543083565745
GOA,2007,30420,1,18,2354355.2175925924,384.532436848465,8.913866513175918
GOA,2007,30420,1,19,3107518.8182743182,387.6460891061218,8.181290309388276
GOA,2007,30420,1,20,5669513.433541118,392.28111617726773,18.87753426921862
GOA,2007,30420,1,21,3616218.4301994303,398.46173766879286,11.862294972457835
GOA,2007,30420,1,22,4793737.228632478,403.18153033620024,16.28110392315884
GOA,2007,30420,1,23,7914808.19015244,392.09071661658686,19.169886504370815
GOA,2007,30420,1,24,2127434.201388889,415.53852659465815,7.802999212054608
GOA,2007,30420,1,25,1436111.3068181819,394.14615376063495,29.712108794112027
GOA,2007,30420,1,26,1742615.3125,412.3450230786377,4.236873558067276
GOA,2007,30420,1,27,4081823.5600071223,404.6440385966547,15.010963250176788
GOA,2007,30420,1,28,4150107.936965812,408.3275663408249,10.437863261782601
GOA,2007,30420,1,29,4096496.8148148144,403.5266297181438,12.755928301084724
GOA,2007,30420,1,30,2496595.7706552707,402.67271556284777,13.817519914841975
GOA,2007,30420,1,31,2890815.799272487,399.9749019443444,18.188221350760646
GOA,2007,30420,1,32,2315813.1643518517,407.7008471847202,15.052271832716103
GOA,2007,30420,1,33,1265714.888888889,421.15080331413935,12.221993184928822
GOA,2007,30420,1,34,2911885.7784391535,387.5988065455038,14.138127873069541
GOA,2007,30420,1,35,1265010.8076923077,418.25642900405745,22.624868397572584
GOA,2007,30420,1,36,2728200.603988604,391.14448136219335,19.637508203022296
GOA,2007,30420,1,37,880896,417.28503705318224,12.863877593060055
GOA,2007,30420,1,38,1615699.7706552707,394.70592879631306,4.991344721332582
GOA,2007,30420,1,40,1506246.3315018315,390.0957830308433,9.999541270028287
GOA,2007,30420,1,44,760336.8076923077,399.99999999999994,7.759212652683158e-6
GOA,2007,30420,1,47,1615699.7706552707,394.70592879631306,4.991344721332582
GOA,2007,30420,1,50,445516.8333333333,350,0
GOA,2007,30420,1,51,408647.3125,420,0
GOA,2007,30420,1,-9,1018538,339.7881669608792,104.98133407663892
GOA,2007,30420,2,2,34413,120,0
GOA,2007,30420,2,4,5572,220,0
GOA,2007,30420,2,5,51847,240,0
GOA,2007,30420,2,6,582195.5,277.14525447208024,18.981199775206015
GOA,2007,30420,2,7,291422,288.3085010740438,14.617555530984216
GOA,2007,30420,2,8,2223568.7174242423,328.01698677459797,21.574795274728366
GOA,2007,30420,2,9,8656327.15939394,335.5940734772457,15.690922468463555
GOA,2007,30420,2,10,6339530.140606061,347.52816156082184,16.576373851781657
GOA,2007,30420,2,11,8859326.667489177,369.2044203577505,21.376926748401907
GOA,2007,30420,2,12,8208652.481666667,362.3413654592887,18.396041810654523
GOA,2007,30420,2,13,6792167.30939394,379.6326841659879,16.447393693364013
GOA,2007,30420,2,14,2778230.1515151514,381.9696768691688,14.360465440525152
GOA,2007,30420,2,15,1524144.7628205128,380.37809753946794,22.98818721254677
GOA,2007,30420,2,16,1210284.5393939393,377.6672463583808,8.118409333789337
GOA,2007,30420,2,17,2738537.976976357,400.28000528335843,16.58215793875831
GOA,2007,30420,2,18,290606.1,390,0
GOA,2007,30420,2,19,2047210.985034965,402.1213941798272,10.878307634701772
GOA,2007,30420,2,20,1483321.138881119,399.12631394575516,11.434879481581708
GOA,2007,30420,2,21,4807339.552617382,405.43903970289324,15.278718389328642
GOA,2007,30420,2,22,4958474.9747036295,406.48319294642414,27.328989036706027
GOA,2007,30420,2,23,4678122.961153846,406.2217769541111,23.329035362911373
GOA,2007,30420,2,24,690274.0333333333,413.15995758399526,19.74878902787124
GOA,2007,30420,2,25,1532638.850915751,410.6324432184659,10.94035675390843
GOA,2007,30420,2,26,1814968.4175824174,401.1094884832536,21.526698391819867
GOA,2007,30420,2,27,2783470.275677656,410.7270962844197,10.513519127267854
GOA,2007,30420,2,28,3108815.7306776554,408.3871043115823,24.81096392244738
GOA,2007,30420,2,29,3559455.3114285716,422.06755286678384,17.5823437939612
GOA,2007,30420,2,30,6063942.994595405,415.45916333725916,13.776676704078021
GOA,2007,30420,2,31,3367596.589487179,415.18073897403985,20.133240681232753
GOA,2007,30420,2,32,1727299.8668831168,408.0588229754989,24.127775004089866
GOA,2007,30420,2,33,1338390.6675824176,417.94666757016273,10.134672224368444
GOA,2007,30420,2,34,2096528.697069597,410.46233903164494,9.358281022506231
GOA,2007,30420,2,35,2448067.930128205,403.3776912871514,21.892960954328537
GOA,2007,30420,2,36,3260334.654249084,416.71688154846674,15.005050020876428
GOA,2007,30420,2,37,1338390.6675824176,417.94666757016273,10.134672224368444
GOA,2007,30420,2,38,1855203.8733333333,418.60313197707455,24.305746960986486
GOA,2007,30420,2,39,1242032.7509157509,415.4599438240409,4.9788002248281265
GOA,2007,30420,2,40,972356.4533333334,412.33090803161434,14.760621533806171
GOA,2007,30420,2,41,928359.9366666666,415.3247206226381,19.445867497841615
GOA,2007,30420,2,42,355671.4166666666,440,0
GOA,2007,30420,2,43,563889.8461538461,410,0
GOA,2007,30420,2,47,96357.91666666666,449.99999999999994,6.291965580573611e-6
GOA,2007,30420,2,-9,1374357,332.551535008735,104.38017752794886
GOA,2011,30420,1,4,79253,207.50015772273605,16.393553015454057
GOA,2011,30420,1,5,18641.5,250,0
GOA,2011,30420,1,6,18641.5,250,0
GOA,2011,30420,1,7,39627,270,0
GOA,2011,30420,1,8,95901.5,324.4030072522328,13.876360549225838
GOA,2011,30420,1,9,227848.94444444444,338.02651659323027,16.95593721392801
GOA,2011,30420,1,10,1102829.5753968253,347.319664794586,14.685994370737953
GOA,2011,30420,1,11,1374645.261904762,354.5717093315555,12.727153202932893
GOA,2011,30420,1,12,1345196.2368151562,372.5257965182615,9.076443328159232
GOA,2011,30420,1,13,3089300.360731129,385.5853790846845,19.713927976710924
GOA,2011,30420,1,14,3696990.03446789,380.5659360896393,7.966798144578285
GOA,2011,30420,1,15,1764978.72094214,371.39661348501784,8.995463099477139
GOA,2011,30420,1,16,2807515.8048758833,385.62220719894157,14.247088975242104
GOA,2011,30420,1,17,4644658.176999741,399.3194711958369,15.172786115952542
GOA,2011,30420,1,18,396137.417562724,369.2177974118979,12.875514872173612
GOA,2011,30420,1,19,1452843.3281733745,395.86428764289576,4.924734192855887
GOA,2011,30420,1,20,2087488.087719298,400.91275528741124,24.908637852114136
GOA,2011,30420,1,21,957203.2000000001,409.99999999999994,5.646417169477457e-6
GOA,2011,30420,1,22,4153823.6458204333,405.15169918594614,9.841002747043646
GOA,2011,30420,1,23,1823611.5907653384,409.7763328338385,17.940662592998443
GOA,2011,30420,1,24,2973484.8985994398,404.34889801442057,10.39954229458383
GOA,2011,30420,1,25,1970185.9240986716,406.7544812437211,13.468503777388081
GOA,2011,30420,1,26,2121495.780952381,406.0954081019305,11.871724307459878
GOA,2011,30420,1,27,4564390.790765339,413.81822651964296,12.373872733274558
GOA,2011,30420,1,28,2798911.2053663568,403.694052805123,16.39862711857276
GOA,2011,30420,1,29,1183612.006451613,404.2614098568405,11.799418946019088
GOA,2011,30420,1,30,2496108.2105263155,420.8187520379093,19.410803763153464
GOA,2011,30420,1,31,1039265.6444444444,406.05190237533964,13.483968495186259
GOA,2011,30420,1,32,2594204.8666666667,419.18283426240833,8.05953353254961
GOA,2011,30420,1,33,1848991.2000000002,414.8231057021796,4.996869860963929
GOA,2011,30420,1,34,4004564.03729913,399.9016108531596,12.869264086821362
GOA,2011,30420,1,35,2242690.5050510527,399.4788288642721,12.880092286595476
GOA,2011,30420,1,36,3488444.4522720464,399.72346234905154,8.399280775272198
GOA,2011,30420,1,37,3890780.194840041,416.1139660312562,20.624482973458093
GOA,2011,30420,1,38,3485992.8666666667,419.39188190727407,6.961761093497076
GOA,2011,30420,1,39,1490427.3333333333,429.99999999999994,6.399331777802329e-6
GOA,2011,30420,1,40,1003466,440,0
GOA,2011,30420,1,41,1848991.2000000002,414.8231057021796,4.996869860963929
GOA,2011,30420,1,42,2945485.5386996903,401.9754555617484,12.569869798068332
GOA,2011,30420,1,44,226408.8064516129,380,0
GOA,2011,30420,1,45,957203.2000000001,409.99999999999994,5.646417169477457e-6
GOA,2011,30420,1,46,226408.8064516129,380,0
GOA,2011,30420,1,52,82062.44444444444,360,0
GOA,2011,30420,1,57,957203.2000000001,409.99999999999994,5.646417169477457e-6
GOA,2011,30420,1,-9,329513,399.70902513709626,107.24739987889214
GOA,2011,30420,2,4,138195,228.56630124100005,3.504496462894606
GOA,2011,30420,2,8,201676.125,390,0
GOA,2011,30420,2,9,261751.96428571426,333.000307679503,23.555008031323403
GOA,2011,30420,2,10,1226691.5131118882,340.64493922784686,7.719242318299627
GOA,2011,30420,2,11,1603618.2676448552,355.56126989645134,22.388229014761645
GOA,2011,30420,2,12,2173547.199275724,374.0048396443418,18.038506727881327
GOA,2011,30420,2,13,3174069.5050324677,388.64438544237925,17.3682072681216
GOA,2011,30420,2,14,2424074.529383117,380.0233336787352,16.13363213594835
GOA,2011,30420,2,15,1479790.7784090908,414.48565500335616,20.254539398771133
GOA,2011,30420,2,16,1726831.387987013,406.80913196866794,19.17886738831625
GOA,2011,30420,2,17,4598031.994155845,408.0808457303076,18.41610685976694
GOA,2011,30420,2,18,2205099.258820346,411.63978238807533,25.185346007132623
GOA,2011,30420,2,19,1104378.7,416.5286644880058,14.921902857314398
GOA,2011,30420,2,20,1570024.1098484849,424.28788891523607,20.61251385163844
GOA,2011,30420,2,21,2480149.954545454,424.7200010761813,8.815984904752622
GOA,2011,30420,2,22,349662.8142857143,388.36533824810897,18.166483313914924
GOA,2011,30420,2,23,1461158.906818182,412.4652714371949,11.633136651276244
GOA,2011,30420,2,24,3164740.8606060604,423.6493488417019,15.501305828787922
GOA,2011,30420,2,25,2876078.934848485,418.90411082445013,19.849637607049267
GOA,2011,30420,2,26,163888.5625,370,0
GOA,2011,30420,2,27,2722105.3515151516,429.18354808715424,20.807413186197458
GOA,2011,30420,2,28,2506496.725,441.87625476217863,24.675898226067034
GOA,2011,30420,2,29,1610141.290909091,417.61904807879597,12.462682266756902
GOA,2011,30420,2,30,1677008.5454545454,428.41490372413125,21.47095800043959
GOA,2011,30420,2,31,2576848.6606060606,433.98699618838396,18.328446208984374
GOA,2011,30420,2,32,833142.3181818182,416.07054256963954,4.8840494066534506
GOA,2011,30420,2,33,1990441.2916666665,444.2887451402894,24.167287954598645
GOA,2011,30420,2,34,702446.2857142857,438.82146555588184,35.29521829269183
GOA,2011,30420,2,35,5906010.925,425.48478460963184,19.356024405560383
GOA,2011,30420,2,36,2075786.7007575757,423.2431506449173,18.020643189487842
GOA,2011,30420,2,37,1586862.5090909093,414.81180680395306,7.497725363972787
GOA,2011,30420,2,38,2609974.833333333,439.2951886062247,11.193079489146001
GOA,2011,30420,2,39,1110542.993939394,427.0445005460992,22.425499416889892
GOA,2011,30420,2,40,1990214.7590909093,409.7832549578643,12.012654351333671
GOA,2011,30420,2,41,2890642.0189393936,431.0089755501037,14.716045377422368
GOA,2011,30420,2,42,1441605.8181818184,421.9497963256126,7.817609309366721
GOA,2011,30420,2,43,2230933.378787879,431.45921509697223,18.162030376236554
GOA,2011,30420,2,44,1011525.1818181819,420,0
GOA,2011,30420,2,47,505762.59090909094,420,0
GOA,2011,30420,2,50,327379.7272727273,410,0
GOA,2011,30420,2,52,327379.7272727273,410,0
GOA,2011,30420,2,53,608463.5,430,0
GOA,2011,30420,2,54,608463.5,430,0
GOA,2011,30420,2,-9,1468671,450.9521737679848,80.01402400022842
GOA,2009,30420,1,4,10506,170,0
GOA,2009,30420,1,5,226943,226.69119558655697,21.58473130734792
GOA,2009,30420,1,7,344572.3333333333,277.1817431656827,14.665717379038687
GOA,2009,30420,1,8,440192.907977208,318.82896174449627,17.884848832519495
GOA,2009,30420,1,9,1055306.9787749287,331.4599684275365,13.318401154971793
GOA,2009,30420,1,10,2449889.8982555126,358.89041919935374,18.66996009746392
GOA,2009,30420,1,11,3571017.9793606503,353.67100096250806,15.088392636108193
GOA,2009,30420,1,12,2394571.729180493,366.7303760128811,10.349245973522251
GOA,2009,30420,1,13,3004624.2001243397,373.1463593554521,14.74967043170753
GOA,2009,30420,1,14,3655860.128462295,383.12272838503384,11.500939540609728
GOA,2009,30420,1,15,1987399.3789879822,385.85588699344356,16.638729610015183
GOA,2009,30420,1,16,1570169.7483169935,397.2051465432632,19.46447297200684
GOA,2009,30420,1,17,1279605.92416122,395.41989038392353,18.62431398801536
GOA,2009,30420,1,18,2176287.055937873,402.9480566032414,9.649893754098327
GOA,2009,30420,1,19,2177284.88546349,400.5288746805185,14.408304689226766
GOA,2009,30420,1,20,1384860.5700119473,398.57942131762314,15.20631188086797
GOA,2009,30420,1,21,1107754.496678614,399.04075715568786,11.471192938117447
GOA,2009,30420,1,22,307210.9007352941,404.1419350916539,24.98527015289296
GOA,2009,30420,1,23,1008913.4528708975,396.5453999297777,10.174586885667688
