"YEAR","HAUL_JOIN","PORT_JOIN","FMP_AREA","FMP_GEAR","SPECIES","LENGTH","WEIGHT","AGE","SPECIMEN_TYPE","PERFORMANCE"
2001,"1180815",NA,"GOA","TRW",303,32,0.5,8,1,1
2001,"1180815",NA,"GOA","TRW",303,35,0.65,11,1,1
2001,"1180815",NA,"GOA","TRW",303,37,0.7,15,1,1
2001,"1180815",NA,"GOA","TRW",303,39,0.85,20,1,1
2001,"1180811",NA,"GOA","TRW",303,38,0.8,18,1,1
2001,"1180811",NA,"GOA","TRW",303,38,0.85,21,1,1
2002,"1249523",NA,"GOA","TRW",303,38,0.77,16,1,1
2002,"1249523",NA,"GOA","TRW",303,39,0.87,24,1,1
2002,"1249506",NA,"GOA","TRW",303,37,0.75,13,1,1
2002,"1249506",NA,"GOA","TRW",303,40,1.02,25,1,1
2002,"1249513",NA,"GOA","TRW",303,32,0.48,10,1,1
2002,"1249513",NA,"GOA","TRW",303,35,0.56,9,1,1
2002,"1249513",NA,"GOA","TRW",303,37,0.74,11,1,1
2002,"1249513",NA,"GOA","TRW",303,38,0.77,20,1,1
2002,"1249513",NA,"GOA","TRW",303,42,0.94,17,1,1
2002,"1249543",NA,"GOA","TRW",303,34,0.59,9,1,1
2002,"1249543",NA,"GOA","TRW",303,37,0.76,16,1,1
2002,"1249543",NA,"GOA","TRW",303,38,0.69,16,1,1
2002,"1249543",NA,"GOA","TRW",303,39,0.78,27,1,1
2002,"1249543",NA,"GOA","TRW",303,41,0.92,21,1,1
2002,"1249528",NA,"GOA","TRW",303,37,0.77,13,1,1
2002,"1249528",NA,"GOA","TRW",303,41,1.04,26,1,1
2002,"1240844",NA,"GOA","TRW",303,37,0.88,12,1,1
2002,"1240848",NA,"GOA","TRW",303,41,0.96,25,1,1
2002,"1240848",NA,"GOA","TRW",303,41,1.04,22,1,1
2002,"1240850",NA,"GOA","TRW",303,34,0.84,13,1,1
2002,"1240850",NA,"GOA","TRW",303,37,1.12,17,1,1
2002,"1240855",NA,"GOA","TRW",303,38,0.92,13,1,1
2002,"1240854",NA,"GOA","TRW",303,33,0.86,8,1,1
2002,"1240854",NA,"GOA","TRW",303,34,0.86,8,1,1
2002,"1240854",NA,"GOA","TRW",303,35,0.98,8,1,1
2002,"1240854",NA,"GOA","TRW",303,36,1.08,11,1,1
2002,"1240854",NA,"GOA","TRW",303,37,1.16,14,1,1
2002,"1240856",NA,"GOA","TRW",303,31,0.5,8,1,9
2002,"1240856",NA,"GOA","TRW",303,31,0.58,7,1,9
2002,"1240856",NA,"GOA","TRW",303,35,0.66,8,1,9
2002,"1240856",NA,"GOA","TRW",303,38,0.78,16,1,9
2002,"1240856",NA,"GOA","TRW",303,39,0.8,24,1,9
2002,"1240874",NA,"GOA","TRW",303,34,0.62,9,1,1
2002,"1240874",NA,"GOA","TRW",303,38,0.82,14,1,1
2002,"1240874",NA,"GOA","TRW",303,38,0.96,16,1,1
2002,"1240874",NA,"GOA","TRW",303,39,0.96,17,1,1
2002,"1240874",NA,"GOA","TRW",303,43,1.2,31,1,1
2002,"1240873",NA,"GOA","TRW",303,37,0.94,15,1,1
2002,"1240873",NA,"GOA","TRW",303,38,1.14,16,1,1
2002,"1240873",NA,"GOA","TRW",303,41,1.38,21,1,1
2002,"1240855",NA,"GOA","TRW",303,34,0.7,8,1,1
2002,"1240855",NA,"GOA","TRW",303,34,0.72,9,1,1
2002,"1240855",NA,"GOA","TRW",303,37,0.8,10,1,1
2002,"1240855",NA,"GOA","TRW",303,38,0.88,11,1,1
2002,"1240873",NA,"GOA","TRW",303,43,1.32,26,1,1
2002,"1240873",NA,"GOA","TRW",303,44,1.52,25,1,1
2002,"1240858",NA,"GOA","TRW",303,33,0.62,8,1,1
2002,"1240858",NA,"GOA","TRW",303,34,0.62,8,1,1
2002,"1240858",NA,"GOA","TRW",303,39,0.88,18,1,1
2002,"1240858",NA,"GOA","TRW",303,39,0.96,18,1,1
2002,"1240858",NA,"GOA","TRW",303,41,0.92,25,1,1
2002,"1240859",NA,"GOA","TRW",303,39,0.94,20,1,3
2002,"1240859",NA,"GOA","TRW",303,40,0.9,18,1,3
2002,"1240859",NA,"GOA","TRW",303,40,0.96,26,1,3
2002,"1246476",NA,"GOA","TRW",303,40,0.8,22,1,1
2002,"1246476",NA,"GOA","TRW",303,42,0.95,17,1,1
2002,"1246490",NA,"GOA","TRW",303,35,0.5,10,1,1
2002,"1246490",NA,"GOA","TRW",303,37,0.8,21,1,1
2002,"1246490",NA,"GOA","TRW",303,38,0.8,13,1,1
2002,"1246490",NA,"GOA","TRW",303,39,0.9,21,1,1
2002,"1246490",NA,"GOA","TRW",303,43,1.1,24,1,1
2002,"1246492",NA,"GOA","TRW",303,40,0.85,22,1,1
2002,"1246491",NA,"GOA","TRW",303,38,0.7,37,1,1
2002,"1246491",NA,"GOA","TRW",303,38,0.75,29,1,1
2002,"1246473",NA,"GOA","TRW",303,36,0.7,16,1,1
2002,"1240864",NA,"GOA","TRW",303,43,1.4,23,1,9
2002,"1240864",NA,"GOA","TRW",303,44,1.76,25,1,9
2002,"1240875",NA,"GOA","TRW",303,32,0.5,8,1,1
2002,"1240875",NA,"GOA","TRW",303,35,0.6,12,1,1
2002,"1240875",NA,"GOA","TRW",303,36,0.56,18,1,1
2002,"1240875",NA,"GOA","TRW",303,37,0.64,22,1,1
2002,"1240875",NA,"GOA","TRW",303,38,0.62,24,1,1
2002,"1240868",NA,"GOA","TRW",303,35,1.32,12,1,1
2002,"1240868",NA,"GOA","TRW",303,35,1.4,14,1,1
2002,"1240868",NA,"GOA","TRW",303,37,1.44,25,1,1
2002,"1240868",NA,"GOA","TRW",303,38,1.52,16,1,1
2002,"1240872",NA,"GOA","TRW",303,38,1.04,17,1,1
2002,"1240872",NA,"GOA","TRW",303,39,1.06,19,1,1
2002,"1240872",NA,"GOA","TRW",303,41,1.28,18,1,1
2002,"1240872",NA,"GOA","TRW",303,42,1.1,22,1,1
2002,"1240863",NA,"GOA","TRW",303,33,0.52,10,1,9
2002,"1240863",NA,"GOA","TRW",303,37,0.72,15,1,9
2002,"1240863",NA,"GOA","TRW",303,37,0.78,13,1,9
2002,"1240863",NA,"GOA","TRW",303,37,0.82,12,1,9
2002,"1240863",NA,"GOA","TRW",303,38,0.78,16,1,9
2002,"1240864",NA,"GOA","TRW",303,33,0.74,8,1,9
2002,"1240864",NA,"GOA","TRW",303,38,1.1,16,1,9
2002,"1240864",NA,"GOA","TRW",303,39,1.14,30,1,9
2002,"1240833",NA,"GOA","TRW",303,33,0.5,9,1,1
2002,"1240833",NA,"GOA","TRW",303,34,0.65,11,1,1
2002,"1242233",NA,"GOA","TRW",303,39,1,20,1,1
2002,"1242233",NA,"GOA","TRW",303,44,1.2,25,1,1
2002,"1242243",NA,"GOA","TRW",303,38,0.7,12,1,1
2002,"1242245",NA,"GOA","TRW",303,32,0.5,8,1,1
2002,"1242245",NA,"GOA","TRW",303,36,0.6,10,1,1
2002,"1242245",NA,"GOA","TRW",303,38,0.7,9,1,1
2002,"1242245",NA,"GOA","TRW",303,40,0.9,22,1,1
2002,"1242241",NA,"GOA","TRW",303,35,0.8,16,1,1
2002,"1242241",NA,"GOA","TRW",303,37,0.8,14,1,1
2002,"1242241",NA,"GOA","TRW",303,38,0.8,9,1,1
2002,"1242241",NA,"GOA","TRW",303,38,1,17,1,1
2002,"1242241",NA,"GOA","TRW",303,39,1,17,1,1
2002,"1242235",NA,"GOA","TRW",303,36,0.8,11,1,1
2002,"1242235",NA,"GOA","TRW",303,37,1,16,1,1
2002,"1242243",NA,"GOA","TRW",303,35,0.5,10,1,1
2002,"1242235",NA,"GOA","TRW",303,38,0.9,15,1,1
2002,"1242235",NA,"GOA","TRW",303,38,1,13,1,1
2002,"1240834",NA,"GOA","TRW",303,32,0.5,9,1,1
2002,"1240834",NA,"GOA","TRW",303,35,0.7,9,1,1
2002,"1240835",NA,"GOA","TRW",303,32,0.5,8,1,1
2002,"1240835",NA,"GOA","TRW",303,33,0.5,8,1,1
2002,"1240839",NA,"GOA","TRW",303,30,0.4,7,1,1
2002,"1240839",NA,"GOA","TRW",303,34,0.7,8,1,1
2002,"1240839",NA,"GOA","TRW",303,37,0.8,12,1,1
2002,"1240839",NA,"GOA","TRW",303,39,0.95,28,1,1
2002,"1240839",NA,"GOA","TRW",303,39,1,12,1,1
2002,"1240840",NA,"GOA","TRW",303,30,0.45,8,1,1
2002,"1240840",NA,"GOA","TRW",303,33,0.55,9,1,1
2002,"1240840",NA,"GOA","TRW",303,34,0.65,10,1,1
2002,"1240840",NA,"GOA","TRW",303,37,0.9,13,1,1
2002,"1240840",NA,"GOA","TRW",303,42,1.25,26,1,1
2002,"1240837",NA,"GOA","TRW",303,38,0.85,14,1,1
2002,"1240837",NA,"GOA","TRW",303,39,1,13,1,1
2002,"1240837",NA,"GOA","TRW",303,40,1.1,16,1,1
2002,"1240837",NA,"GOA","TRW",303,41,1.2,15,1,1
2002,"1240837",NA,"GOA","TRW",303,44,1.35,17,1,1
2002,"1242196",NA,"GOA","TRW",303,40,0.9,17,1,1
2002,"1242196",NA,"GOA","TRW",303,40,1,18,1,1
2002,"1242214",NA,"GOA","TRW",303,42,1.3,30,1,1
2002,"1242214",NA,"GOA","TRW",303,42,1.4,19,1,1
2002,"1242214",NA,"GOA","TRW",303,45,1.5,30,1,1
2002,"1242214",NA,"GOA","TRW",303,47,1.2,22,1,1
2002,"1242215",NA,"GOA","TRW",303,32,0.7,10,1,1
2002,"1242215",NA,"GOA","TRW",303,34,0.7,7,1,1
2002,"1242215",NA,"GOA","TRW",303,36,0.9,9,1,1
2002,"1242215",NA,"GOA","TRW",303,37,0.8,13,1,1
2002,"1242212",NA,"GOA","TRW",303,38,0.9,19,1,1
2002,"1242212",NA,"GOA","TRW",303,42,1.2,18,1,1
2002,"1242212",NA,"GOA","TRW",303,45,1.5,37,1,1
2002,"1242212",NA,"GOA","TRW",303,45,1.5,20,1,1
2002,"1242217",NA,"GOA","TRW",303,33,0.6,8,1,1
2002,"1242217",NA,"GOA","TRW",303,35,0.7,8,1,1
2002,"1242217",NA,"GOA","TRW",303,41,1.1,23,1,1
2002,"1242217",NA,"GOA","TRW",303,42,1.1,11,1,1
2002,"1242217",NA,"GOA","TRW",303,44,1.2,24,1,1
2002,"1242218",NA,"GOA","TRW",303,38,0.9,11,1,1
2002,"1242218",NA,"GOA","TRW",303,40,1.1,18,1,1
2002,"1242218",NA,"GOA","TRW",303,42,1.2,13,1,1
2002,"1242218",NA,"GOA","TRW",303,42,1.2,17,1,1
2002,"1242218",NA,"GOA","TRW",303,45,1.5,20,1,1
2002,"1242242",NA,"GOA","TRW",303,31,0.5,8,1,1
2002,"1242242",NA,"GOA","TRW",303,36,0.7,12,1,1
2002,"1242242",NA,"GOA","TRW",303,36,0.8,17,1,1
2002,"1242242",NA,"GOA","TRW",303,39,0.7,19,1,1
2002,"1242242",NA,"GOA","TRW",303,41,0.9,18,1,1
2002,"1242243",NA,"GOA","TRW",303,33,0.5,11,1,1
2002,"1242243",NA,"GOA","TRW",303,35,0.5,12,1,1
2002,"1241522",NA,"GOA","TRW",303,36,0.65,12,1,1
2002,"1241522",NA,"GOA","TRW",303,37,0.75,17,1,1
2002,"1241522",NA,"GOA","TRW",303,40,0.9,31,1,1
2002,"1241522",NA,"GOA","TRW",303,41,1.05,25,1,1
2002,"1241522",NA,"GOA","TRW",303,42,1.15,19,1,1
2002,"1242211",NA,"GOA","TRW",303,40,0.9,29,1,1
2002,"1242211",NA,"GOA","TRW",303,46,1.2,26,1,1
2002,"1242199",NA,"GOA","TRW",303,32,0.5,8,1,1
2002,"1242197",NA,"GOA","TRW",303,32,0.6,8,1,1
2002,"1242197",NA,"GOA","TRW",303,41,1,33,1,1
2002,"1241513",NA,"GOA","TRW",303,38,0.75,14,1,1
2002,"1241517",NA,"GOA","TRW",303,38,0.9,19,1,1
2002,"1241550",NA,"GOA","TRW",303,38,0.75,9,1,1
2002,"1241549",NA,"GOA","TRW",303,32,0.5,9,1,1
2002,"1241549",NA,"GOA","TRW",303,36,0.75,17,1,1
2002,"1241544",NA,"GOA","TRW",303,35,0.6,21,1,1
2002,"1241544",NA,"GOA","TRW",303,36,0.55,18,1,1
2002,"1241544",NA,"GOA","TRW",303,36,0.7,39,1,1
2002,"1241524",NA,"GOA","TRW",303,33,0.55,8,1,1
2002,"1241524",NA,"GOA","TRW",303,35,0.65,10,1,1
2002,"1241524",NA,"GOA","TRW",303,38,0.85,14,1,1
2002,"1241524",NA,"GOA","TRW",303,42,1.15,27,1,1
2002,"1241521",NA,"GOA","TRW",303,38,0.85,12,1,1
2002,"1241521",NA,"GOA","TRW",303,40,1.05,20,1,1
2002,"1241521",NA,"GOA","TRW",303,41,1,25,1,1
2002,"1241521",NA,"GOA","TRW",303,43,1.25,19,1,1
2002,"1241521",NA,"GOA","TRW",303,43,1.25,33,1,1
2002,"1241517",NA,"GOA","TRW",303,40,0.85,18,1,1
2002,"1241517",NA,"GOA","TRW",303,42,0.95,18,1,1
2002,"1241523",NA,"GOA","TRW",303,38,0.85,12,1,1
2002,"1241523",NA,"GOA","TRW",303,39,0.85,23,1,1
2002,"1241523",NA,"GOA","TRW",303,39,0.95,13,1,1
2002,"1241546",NA,"GOA","TRW",303,35,0.65,9,1,1
2002,"1241546",NA,"GOA","TRW",303,38,0.8,25,1,1
2002,"1241546",NA,"GOA","TRW",303,40,0.8,25,1,1
2002,"1241546",NA,"GOA","TRW",303,40,0.9,17,1,1
2002,"1241546",NA,"GOA","TRW",303,40,0.95,18,1,1
2002,"1241502",NA,"GOA","TRW",303,32,0.55,8,1,4
2002,"1241502",NA,"GOA","TRW",303,32,0.55,8,1,4
2002,"1241502",NA,"GOA","TRW",303,34,0.6,8,1,4
2002,"1241502",NA,"GOA","TRW",303,37,0.85,11,1,4
2002,"1241502",NA,"GOA","TRW",303,41,1.1,24,1,4
2002,"1241504",NA,"GOA","TRW",303,33,0.55,9,1,4
2002,"1241504",NA,"GOA","TRW",303,34,0.65,12,1,4
2002,"1241504",NA,"GOA","TRW",303,34,0.7,9,1,4
2002,"1241504",NA,"GOA","TRW",303,38,0.95,26,1,4
2002,"1241504",NA,"GOA","TRW",303,42,1.35,34,1,4
2002,"1245958",NA,"GOA","TRW",303,34,1.3,22,1,1
2002,"1241537",NA,"GOA","TRW",303,38,0.75,17,1,1
2002,"1241537",NA,"GOA","TRW",303,39,0.8,15,1,1
2002,"1241527",NA,"GOA","TRW",303,38,0.8,19,1,1
2002,"1241535",NA,"GOA","TRW",303,39,0.75,13,1,1
2002,"1241535",NA,"GOA","TRW",303,39,0.8,16,1,1
2002,"1242616",NA,"GOA","TRW",303,41,0.88,15,1,1
2002,"1242616",NA,"GOA","TRW",303,41,0.9,25,1,1
2002,"1242617",NA,"GOA","TRW",303,35,0.5,10,1,1
2002,"1242617",NA,"GOA","TRW",303,38,0.82,16,1,1
2002,"1242617",NA,"GOA","TRW",303,39,0.88,13,1,1
2002,"1242617",NA,"GOA","TRW",303,41,0.78,15,1,1
2002,"1241530",NA,"GOA","TRW",303,37,0.65,13,1,1
2002,"1241530",NA,"GOA","TRW",303,38,0.8,25,1,1
2002,"1241530",NA,"GOA","TRW",303,39,0.85,18,1,1
2002,"1241542",NA,"GOA","TRW",303,34,0.95,13,1,1
2002,"1241534",NA,"GOA","TRW",303,30,0.35,8,1,1
2002,"1241534",NA,"GOA","TRW",303,32,0.45,10,1,1
2002,"1241544",NA,"GOA","TRW",303,37,0.8,18,1,1
2002,"1241537",NA,"GOA","TRW",303,36,0.7,13,1,1
2002,"1241537",NA,"GOA","TRW",303,38,0.75,11,1,1
2002,"1241534",NA,"GOA","TRW",303,38,0.8,24,1,1
2002,"1241534",NA,"GOA","TRW",303,39,0.8,19,1,1
2002,"1241534",NA,"GOA","TRW",303,39,0.9,16,1,1
2002,"1241533",NA,"GOA","TRW",303,35,0.6,10,1,1
2002,"1241533",NA,"GOA","TRW",303,39,0.75,21,1,1
2002,"1241533",NA,"GOA","TRW",303,39,0.75,19,1,1
2002,"1241533",NA,"GOA","TRW",303,39,0.8,16,1,1
2002,"1241543",NA,"GOA","TRW",303,33,0.5,8,1,1
2002,"1241543",NA,"GOA","TRW",303,35,0.6,12,1,1
2002,"1241543",NA,"GOA","TRW",303,35,0.6,17,1,1
2002,"1241543",NA,"GOA","TRW",303,35,0.65,14,1,1
2002,"1241543",NA,"GOA","TRW",303,38,0.85,19,1,1
2002,"1242616",NA,"GOA","TRW",303,38,0.72,12,1,1
2002,"1242616",NA,"GOA","TRW",303,39,0.8,11,1,1
2002,"1243309",NA,"GOA","TRW",303,37,0.65,13,1,1
2002,"1243313",NA,"GOA","TRW",303,31,0.4,7,1,1
2002,"1243313",NA,"GOA","TRW",303,33,0.45,9,1,1
2002,"1243323",NA,"GOA","TRW",303,34,0.55,12,1,1
2002,"1243323",NA,"GOA","TRW",303,37,0.7,11,1,1
2002,"1244768",NA,"GOA","TRW",303,37,0.73,12,1,9
2002,"1244768",NA,"GOA","TRW",303,39,0.77,17,1,9
2002,"1243320",NA,"GOA","TRW",303,36,0.6,11,1,1
2002,"1243344",NA,"GOA","TRW",303,36,0.8,10,1,1
2002,"1243322",NA,"GOA","TRW",303,40,0.85,14,1,1
2002,"1243322",NA,"GOA","TRW",303,40,0.85,15,1,1
2002,"1244786",NA,"GOA","TRW",303,40,1.03,24,1,9
2002,"1244786",NA,"GOA","TRW",303,41,0.9,10,1,9
2002,"1242315",NA,"GOA","TRW",303,32,0.53,9,1,1
2002,"1242315",NA,"GOA","TRW",303,39,0.82,16,1,1
2002,"1242315",NA,"GOA","TRW",303,42,1.13,20,1,1
2002,"1242313",NA,"GOA","TRW",303,31,0.46,9,1,1
2002,"1242313",NA,"GOA","TRW",303,38,0.76,29,1,1
2002,"1242313",NA,"GOA","TRW",303,38,0.85,27,1,1
2002,"1243344",NA,"GOA","TRW",303,31,0.4,8,1,1
2002,"1242313",NA,"GOA","TRW",303,38,0.85,13,1,1
2002,"1242313",NA,"GOA","TRW",303,38,0.9,19,1,1
2002,"1243325",NA,"GOA","TRW",303,32,0.5,9,1,1
2002,"1243325",NA,"GOA","TRW",303,33,0.55,9,1,1
2002,"1240629",NA,"GOA","TRW",303,39,0.8,15,1,1
2002,"1240643",NA,"GOA","TRW",303,33,0.55,8,1,1
2002,"1240643",NA,"GOA","TRW",303,39,0.9,15,1,1
2002,"1240643",NA,"GOA","TRW",303,40,0.98,16,1,1
2002,"1240643",NA,"GOA","TRW",303,42,1.2,31,1,1
2002,"1240640",NA,"GOA","TRW",303,30,0.4,8,1,1
2002,"1240641",NA,"GOA","TRW",303,31,0.4,8,1,1
2002,"1240641",NA,"GOA","TRW",303,36,0.68,9,1,1
2002,"1240645",NA,"GOA","TRW",303,40,0.91,20,1,1
2002,"1240639",NA,"GOA","TRW",303,36,0.78,14,1,1
2002,"1240639",NA,"GOA","TRW",303,39,0.82,30,1,1
2002,"1240639",NA,"GOA","TRW",303,41,1.07,17,1,1
2002,"1240639",NA,"GOA","TRW",303,45,1.16,17,1,1
2002,"1240640",NA,"GOA","TRW",303,36,0.72,8,1,1
2002,"1240640",NA,"GOA","TRW",303,37,0.8,29,1,1
2002,"1240640",NA,"GOA","TRW",303,38,0.75,11,1,1
2002,"1240641",NA,"GOA","TRW",303,41,0.95,17,1,1
2002,"1240640",NA,"GOA","TRW",303,41,1,15,1,1
2002,"1240642",NA,"GOA","TRW",303,30,0.4,7,1,1
2002,"1240642",NA,"GOA","TRW",303,32,0.5,7,1,1
2002,"1240642",NA,"GOA","TRW",303,38,0.8,12,1,1
2002,"1240642",NA,"GOA","TRW",303,38,0.9,27,1,1
2002,"1240642",NA,"GOA","TRW",303,41,0.9,17,1,1
2002,"1240645",NA,"GOA","TRW",303,35,0.63,8,1,1
2002,"1240624",NA,"GOA","TRW",303,42,0.85,20,1,1
2002,"1240623",NA,"GOA","TRW",303,37,0.66,11,1,3
2002,"1240623",NA,"GOA","TRW",303,43,1.1,30,1,3
2002,"1240452",NA,"GOA","TRW",303,38,0.65,32,1,1
2002,"1240615",NA,"GOA","TRW",303,40,1.1,11,1,1
2002,"1240616",NA,"GOA","TRW",303,33,0.4,8,1,1
2002,"1240616",NA,"GOA","TRW",303,35,0.5,8,1,1
2002,"1240618",NA,"GOA","TRW",303,35,0.63,10,1,3
2002,"1240618",NA,"GOA","TRW",303,38,0.78,17,1,3
2002,"1243335",NA,"GOA","TRW",303,40,0.75,22,1,1
2002,"1243335",NA,"GOA","TRW",303,41,0.8,31,1,1
2002,"1243340",NA,"GOA","TRW",303,33,0.45,10,1,1
2002,"1243340",NA,"GOA","TRW",303,37,0.8,25,1,1
2002,"1240624",NA,"GOA","TRW",303,38,0.72,25,1,1
2002,"1241598",NA,"GOA","TRW",303,33,0.52,9,1,1
2002,"1241598",NA,"GOA","TRW",303,34,0.61,8,1,1
2002,"1241598",NA,"GOA","TRW",303,34,0.65,9,1,1
2002,"1241598",NA,"GOA","TRW",303,36,0.69,10,1,1
2002,"1241598",NA,"GOA","TRW",303,37,0.78,11,1,1
2002,"1243372",NA,"GOA","TRW",303,42,1.05,19,1,1
2002,"1249258",NA,"GOA","TRW",303,33,0.53,8,1,1
2002,"1249258",NA,"GOA","TRW",303,34,0.65,9,1,1
2002,"1249258",NA,"GOA","TRW",303,34,0.65,10,1,1
2002,"1249258",NA,"GOA","TRW",303,36,0.7,15,1,1
2002,"1249258",NA,"GOA","TRW",303,42,1.1,18,1,1
2002,"1249261",NA,"GOA","TRW",303,34,0.6,12,1,1
2002,"1249261",NA,"GOA","TRW",303,36,0.75,13,1,1
2002,"1249261",NA,"GOA","TRW",303,37,0.8,17,1,1
2002,"1249261",NA,"GOA","TRW",303,40,1,22,1,1
2002,"1249260",NA,"GOA","TRW",303,38,0.85,36,1,1
2002,"1243356",NA,"GOA","TRW",303,29,0.35,7,1,1
2002,"1243356",NA,"GOA","TRW",303,39,0.95,16,1,1
2002,"1243352",NA,"GOA","TRW",303,32,0.55,8,1,1
2002,"1243352",NA,"GOA","TRW",303,33,0.6,8,1,1
2002,"1243373",NA,"GOA","TRW",303,29,0.35,7,1,1
2002,"1243373",NA,"GOA","TRW",303,41,0.85,24,1,1
2002,"1249305",NA,"GOA","TRW",303,37,0.7,18,1,1
2002,"1249305",NA,"GOA","TRW",303,37,0.75,17,1,1
2002,"1249305",NA,"GOA","TRW",303,38,0.95,32,1,1
2002,"1249305",NA,"GOA","TRW",303,39,0.8,21,1,1
2002,"1249305",NA,"GOA","TRW",303,40,0.95,20,1,1
2002,"1249310",NA,"GOA","TRW",303,39,0.9,20,1,1
2002,"1249310",NA,"GOA","TRW",303,39,0.93,33,1,1
2002,"1243367",NA,"GOA","TRW",303,31,0.4,8,1,1
2002,"1243367",NA,"GOA","TRW",303,42,1,18,1,1
2002,"1243354",NA,"GOA","TRW",303,31,0.5,7,1,1
2002,"1243372",NA,"GOA","TRW",303,33,0.5,7,1,1
2002,"1249310",NA,"GOA","TRW",303,40,0.9,34,1,1
2002,"1249310",NA,"GOA","TRW",303,40,0.95,27,1,1
2002,"1249310",NA,"GOA","TRW",303,40,1.05,16,1,1
2002,"1249306",NA,"GOA","TRW",303,38,0.85,14,1,1
2002,"1249306",NA,"GOA","TRW",303,40,0.95,18,1,1
2002,"1249309",NA,"GOA","TRW",303,38,0.8,48,1,1
2002,"1249309",NA,"GOA","TRW",303,40,0.95,19,1,1
2002,"1249309",NA,"GOA","TRW",303,41,1.05,25,1,1
2002,"1240461",NA,"GOA","TRW",303,36,0.68,14,1,1
2002,"1249309",NA,"GOA","TRW",303,42,1.2,18,1,1
2002,"1249309",NA,"GOA","TRW",303,42,1.2,34,1,1
2002,"1240452",NA,"GOA","TRW",303,40,0.82,24,1,1
2002,"1249260",NA,"GOA","TRW",303,38,0.85,26,1,1
2002,"1249260",NA,"GOA","TRW",303,39,0.85,29,1,1
2002,"1249260",NA,"GOA","TRW",303,40,0.9,19,1,1
2002,"1249260",NA,"GOA","TRW",303,40,0.95,16,1,1
2002,"1251764",NA,"GOA","TRW",303,36,0.65,17,1,1
2002,"1243379",NA,"GOA","TRW",303,31,0.45,8,1,1
2002,"1243379",NA,"GOA","TRW",303,38,0.85,14,1,1
2002,"1243379",NA,"GOA","TRW",303,39,0.85,12,1,1
2002,"1243379",NA,"GOA","TRW",303,39,0.95,16,1,1
2002,"1243379",NA,"GOA","TRW",303,41,1.05,24,1,1
2002,"1243378",NA,"GOA","TRW",303,30,0.5,8,1,1
2002,"1243378",NA,"GOA","TRW",303,31,0.45,8,1,1
2002,"1243378",NA,"GOA","TRW",303,33,0.5,8,1,1
2002,"1243378",NA,"GOA","TRW",303,38,0.8,17,1,1
2002,"1243378",NA,"GOA","TRW",303,40,0.85,18,1,1
2002,"1243364",NA,"GOA","TRW",303,37,0.8,23,1,1
2002,"1243364",NA,"GOA","TRW",303,37,0.9,32,1,1
2002,"1243376",NA,"GOA","TRW",303,31,0.5,8,1,1
2002,"1243376",NA,"GOA","TRW",303,32,0.5,7,1,1
2002,"1243374",NA,"GOA","TRW",303,31,0.5,8,1,1
2002,"1243374",NA,"GOA","TRW",303,32,0.5,9,1,1
2002,"1243374",NA,"GOA","TRW",303,32,0.55,8,1,1
2002,"1243374",NA,"GOA","TRW",303,34,0.6,10,1,1
2002,"1243374",NA,"GOA","TRW",303,41,1.1,44,1,1
2002,"1243362",NA,"GOA","TRW",303,30,0.4,8,1,1
2002,"1243362",NA,"GOA","TRW",303,32,0.45,8,1,1
2002,"1243363",NA,"GOA","TRW",303,28,0.3,7,1,1
2002,"1243363",NA,"GOA","TRW",303,29,0.35,7,1,1
2002,"1243363",NA,"GOA","TRW",303,29,0.35,8,1,1
2002,"1243361",NA,"GOA","TRW",303,32,0.5,8,1,1
2002,"1243361",NA,"GOA","TRW",303,34,0.55,8,1,1
2002,"1243361",NA,"GOA","TRW",303,38,0.85,21,1,1
2002,"1243361",NA,"GOA","TRW",303,40,0.75,16,1,1
2002,"1243361",NA,"GOA","TRW",303,40,0.95,25,1,1
2002,"1243358",NA,"GOA","TRW",303,34,0.65,8,1,1
2002,"1243358",NA,"GOA","TRW",303,39,0.95,23,1,1
2002,"1243377",NA,"GOA","TRW",303,27,0.3,7,1,1
2002,"1243377",NA,"GOA","TRW",303,31,0.45,8,1,1
2002,"1243363",NA,"GOA","TRW",303,34,0.55,8,1,1
2002,"1243363",NA,"GOA","TRW",303,38,0.7,21,1,1
2002,"1243359",NA,"GOA","TRW",303,39,0.95,32,1,1
2002,"1251754",NA,"GOA","TRW",303,38,NA,24,1,1
2002,"1251754",NA,"GOA","TRW",303,39,NA,33,1,1
2002,"1251766",NA,"GOA","TRW",303,37,0.7,18,1,9
2002,"1251766",NA,"GOA","TRW",303,38,0.8,28,1,9
2002,"1251753",NA,"GOA","TRW",303,40,NA,18,1,1
2002,"1251771",NA,"GOA","TRW",303,38,0.78,17,1,3
2002,"1251771",NA,"GOA","TRW",303,40,0.87,37,1,3
2002,"1251771",NA,"GOA","TRW",303,41,1.05,25,1,3
2002,"1241585",NA,"GOA","TRW",303,41,1.1,30,1,1
2002,"1241583",NA,"GOA","TRW",303,33,0.51,8,1,1
2002,"1243359",NA,"GOA","TRW",303,42,1.1,31,1,1
2002,"1243388",NA,"GOA","TRW",303,30,0.45,8,1,1
2002,"1243388",NA,"GOA","TRW",303,38,0.75,18,1,1
2002,"1243377",NA,"GOA","TRW",303,32,0.45,8,1,1
2002,"1243377",NA,"GOA","TRW",303,32,0.5,8,1,1
2002,"1243377",NA,"GOA","TRW",303,33,0.55,8,1,1
2002,"1243430",NA,"GOA","TRW",303,44,1.9,40,1,1
